rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
169,Strategy (feat. Megan Thee Stallion),TWICE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,167272549.0,views,,,167272549,82.23424677593329,,,,https://www.youtube.com/watch?v=Sz_wWzgh-vQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Sz_wWzgh-vQ"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""TWICE “Strategy (feat. Megan Thee Stallion)” M/V"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TWICE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
170,LAST DANCE,BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,167254631.0,views,,,167254631,82.23378154088196,,,,https://www.youtube.com/watch?v=--zku6TB5NY,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""--zku6TB5NY"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - ‘LAST DANCE’ M/V"",""youtube_discovery_query"":""\""BIGBANG\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
171,별이 빛나는 밤(Starry night),MAMAMOO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,164629952.0,views,,,164629952,82.16508854200428,,,,https://www.youtube.com/watch?v=LjUXm0Zy_dk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""LjUXm0Zy_dk"",""youtube_channel_id"":""UCuhAUMLzJxlP1W7mEk0_6lA"",""youtube_channel_title"":""MAMAMOO"",""youtube_original_title"":""[MV] 마마무(MAMAMOO) - 별이 빛나는 밤(Starry night)"",""youtube_discovery_query"":""\""MAMAMOO\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""MAMAMOO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
172,미인아 (Bonamana),Super Junior,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,164370416.0,views,,,164370416,82.158236569404,,,,https://www.youtube.com/watch?v=tSOSxwEWFA4,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""tSOSxwEWFA4"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SUPER JUNIOR 슈퍼주니어 '미인아 (Bonamana)' MV"",""youtube_discovery_query"":""K-pop 2010s official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Super Junior"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
173,BAE BAE,BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,163231343.0,views,,,163231343,82.12803556496306,,,,https://www.youtube.com/watch?v=TKD03uPVD-Q,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""TKD03uPVD-Q"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - BAE BAE M/V"",""youtube_discovery_query"":""\""BIGBANG\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
174,Oh!,Girls' Generation,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,162494951.0,views,,,162494951,82.10839873914296,,,,https://www.youtube.com/watch?v=TGbwL8kSpEk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""TGbwL8kSpEk"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Girls' Generation 소녀시대 'Oh!' MV"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Girls' Generation"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
175,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,161268387.0,views,,,161268387,82.07549244867869,,,,https://www.youtube.com/watch?v=U0G5OA6ZH5w,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""U0G5OA6ZH5w"",""youtube_channel_id"":""UCQdq-lqPEq_yZ_wP_kuVB9Q"",""youtube_channel_title"":""KQ ENTERTAINMENT"",""youtube_original_title"":""ATEEZ(에이티즈) - 'BOUNCY (K-HOT CHILLI PEPPERS)' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ATEEZ"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
176,Sugar Rush Ride,TOMORROW X TOGETHER,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,160529204.0,views,,,160529204,82.05554054912332,,,,https://www.youtube.com/watch?v=P9tKTxbgdkk,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""P9tKTxbgdkk"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""TXT (투모로우바이투게더) 'Sugar Rush Ride' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""TOMORROW X TOGETHER"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
177,LOVE ME RIGHT,EXO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,160184069.0,views,,,160184069,82.04619324138407,,,,https://www.youtube.com/watch?v=RuqaVryDRd0,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""RuqaVryDRd0"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""EXO 엑소 'LOVE ME RIGHT' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""EXO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
178,VERY NICE(아주 NICE),SEVENTEEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,159251780.0,views,,,159251780,82.02084297987903,,,,https://www.youtube.com/watch?v=J-wFp43XOrA,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""J-wFp43XOrA"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] SEVENTEEN(세븐틴) _ VERY NICE(아주 NICE)"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SEVENTEEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
179,Dumb Dumb,Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,158063127.0,views,,,158063127,81.98830572185628,,,,https://www.youtube.com/watch?v=XGdbaEDVWp0,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""XGdbaEDVWp0"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 'Dumb Dumb' MV"",""youtube_discovery_query"":""\""Red Velvet\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
180,SPOT! (feat. JENNIE),ZICO,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,157450291.0,views,,,157450291,81.97143470395689,,,,https://www.youtube.com/watch?v=xfqBQ2XhBCg,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""xfqBQ2XhBCg"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""ZICO (지코) ‘SPOT! (feat. JENNIE)’ Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ZICO"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
181,RUN,BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,155176048.0,views,,,155176048,81.90824689925788,,,,https://www.youtube.com/watch?v=wKysONrSmew,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""wKysONrSmew"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""BTS (방탄소년단) 'RUN' Official MV"",""youtube_discovery_query"":""\""Stray Kids\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
182,number one girl,ROSÉ,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,154926839.0,views,,,154926839,81.90126662782674,,,,https://www.youtube.com/watch?v=pZ1NdE69VTs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""pZ1NdE69VTs"",""youtube_channel_id"":""UCBo1hnzxV9rz3WVsv__Rn1g"",""youtube_channel_title"":""ROSÉ"",""youtube_original_title"":""ROSÉ - number one girl (official music video)"",""youtube_discovery_query"":""K-pop soloist official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ROSÉ"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
183,Kitsch,IVE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,154578764.0,views,,,154578764,81.89149833199775,,,,https://www.youtube.com/watch?v=pG6iaOMV46I,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""pG6iaOMV46I"",""youtube_channel_id"":""UCYDmx2Sfpnaxg488yBpZIGg"",""youtube_channel_title"":""STARSHIP"",""youtube_original_title"":""IVE 아이브 'Kitsch' MV"",""youtube_discovery_query"":""\""IVE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""IVE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
184,LION,(G)I-DLE,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,154403531.0,views,,,154403531,81.8865723065364,,,,https://www.youtube.com/watch?v=6oanIo_2Z4Q,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""6oanIo_2Z4Q"",""youtube_channel_id"":""UCritGVo7pLJLUS8wEu32vow"",""youtube_channel_title"":""i-dle (아이들)"",""youtube_original_title"":""(여자)아이들((G)I-DLE) - 'LION' Official Music Video"",""youtube_discovery_query"":""\""(G)I-DLE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""(G)I-DLE"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
185,ONLY,LeeHi,[],ONLY,8/27/2021,2021,"[""k-pop""]","[""und""]",,,,,,,youtube_views,154369917.0,views,,,154369917,169.96713962419446,6TBJkXHPhu3EsMk1bshwuI,,KRC712100039,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""LeeHi"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
186,Polaroid Love,ENHYPEN,[],DIMENSION : ANSWER,1/10/2022,2022,"[""anime"",""k-pop""]","[""und""]",,,,,,,youtube_views,153119745.0,views,,,153119745,169.54006109219338,5elW2CKSoqjYoJ32AGDxf1,,USA2P2146748,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""anime"",""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""ENHYPEN"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
187,Lucifer,SHINee,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,151088201.0,views,,,151088201,81.79230552980037,,,,https://www.youtube.com/watch?v=Dww9UjJ4Dt8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""Dww9UjJ4Dt8"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""SHINee 샤이니 'Lucifer' MV"",""youtube_discovery_query"":""K-pop 2000s official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SHINee"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
