rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
348597,de波en,Aポエット,"[""唄音ウタ"",""重音テト""]",,2024-11-19T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=BE6EhlG4IhI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":704197,""vocadb_url"":""https://vocadb.net/S/704197"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""BE6EhlG4IhI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""BE6EhlG4IhI"",""views"":3,""author"":""apoetjapon"",""url"":""https://youtu.be/BE6EhlG4IhI""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""唄音ウタ"",""重音テト""],""voice_synth_types"":{""唄音ウタ"":""utau"",""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
348598,po闇e,Aポエット,"[""重音テト"",""唄音ウタ""]",,2020-01-14T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=o7IPApPbGzw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":623577,""vocadb_url"":""https://vocadb.net/S/623577"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""o7IPApPbGzw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""o7IPApPbGzw"",""views"":3,""author"":""apoetjapon"",""url"":""https://youtu.be/o7IPApPbGzw""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
348599,ドラゴン・巳・龍・蛇,レム★アリス,"[""鏡音リン""]",,2025-01-17T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=KMmLxt3k5Rk,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":768609,""vocadb_url"":""https://vocadb.net/S/768609"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""KMmLxt3k5Rk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""れむありちゃんねる"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""KMmLxt3k5Rk"",""views"":3,""author"":""れむありちゃんねる"",""url"":""https://youtu.be/KMmLxt3k5Rk""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""レム★アリス""],""voice_synth_vocalists"":[""鏡音リン""],""voice_synth_types"":{""鏡音リン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14},{""name"":""レム★アリス"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":90264}]}"
348600,she hates september,モッチー,"[""知声""]",,2022-11-01T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=SHRG_MYeufM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":721165,""vocadb_url"":""https://vocadb.net/S/721165"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""SHRG_MYeufM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""けーあっと"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""SHRG_MYeufM"",""views"":3,""author"":""けーあっと"",""url"":""https://youtu.be/SHRG_MYeufM""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""モッチー""],""voice_synth_vocalists"":[""知声""],""voice_synth_types"":{""知声"":""voisona""},""all_vocadb_artist_credits"":[{""name"":""モッチー"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":39633},{""name"":""知声"",""artist_type"":""VoiSona"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99757}]}"
348601,Fall Back to Me,R1O,"[""JUN"",""Mai""]",,2025-06-22T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=pDutGWo5580,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":827209,""vocadb_url"":""https://vocadb.net/S/827209"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""pDutGWo5580"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""R1O - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""pDutGWo5580"",""views"":3,""author"":""R1O - Topic"",""url"":""https://youtu.be/pDutGWo5580""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""R1O""],""voice_synth_vocalists"":[""JUN"",""Mai""],""voice_synth_types"":{""JUN"":""synthesizerv"",""Mai"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""R1O"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":122979},{""name"":""JUN"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116048},{""name"":""Mai"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":110703}]}"
348602,28,志無,"[""知声""]",,2023-08-04T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=4h2TzoGBfS4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":521844,""vocadb_url"":""https://vocadb.net/S/521844"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""4h2TzoGBfS4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""shimu - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""4h2TzoGBfS4"",""views"":3,""author"":""shimu - Topic"",""url"":""https://youtu.be/4h2TzoGBfS4""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""志無""],""voice_synth_vocalists"":[""知声""],""voice_synth_types"":{""知声"":""voisona""},""all_vocadb_artist_credits"":[{""name"":""志無"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":101520},{""name"":""知声"",""artist_type"":""VoiSona"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99757}]}"
348603,パーク,Aポエット,"[""重音テト"",""唄音ウタ""]",,2016-11-13T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=np735vQURW4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":624097,""vocadb_url"":""https://vocadb.net/S/624097"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""np735vQURW4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""np735vQURW4"",""views"":3,""author"":""apoetjapon"",""url"":""https://youtu.be/np735vQURW4""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
348604,Starseed,M. Poster,"[""SOLARIA""]",,2026-01-02T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=TYtwDvot7ck,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":903314,""vocadb_url"":""https://vocadb.net/S/903314"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""TYtwDvot7ck"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""M. Poster"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""TYtwDvot7ck"",""views"":3,""author"":""M. Poster"",""url"":""https://youtu.be/TYtwDvot7ck""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""M. Poster""],""voice_synth_vocalists"":[""SOLARIA""],""voice_synth_types"":{""SOLARIA"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""M. Poster"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":177399},{""name"":""SOLARIA"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76317}]}"
348605,a巡to,Aポエット,"[""唄音ウタ"",""重音テト""]",,2024-02-23T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=1YdvNSB7058,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":594631,""vocadb_url"":""https://vocadb.net/S/594631"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""1YdvNSB7058"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""1YdvNSB7058"",""views"":3,""author"":""apoetjapon"",""url"":""https://youtu.be/1YdvNSB7058""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""唄音ウタ"",""重音テト""],""voice_synth_types"":{""唄音ウタ"":""utau"",""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803},{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
348606,ki冬ke,Aポエット,"[""重音テト"",""唄音ウタ""]",,2019-11-28T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=GRoheYM6LgE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":623591,""vocadb_url"":""https://vocadb.net/S/623591"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""GRoheYM6LgE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""GRoheYM6LgE"",""views"":3,""author"":""apoetjapon"",""url"":""https://youtu.be/GRoheYM6LgE""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
348607,haめru,Aポエット,"[""重音テト"",""唄音ウタ""]",,2019-03-01T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=6cvgEcrSQEQ,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":623660,""vocadb_url"":""https://vocadb.net/S/623660"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""6cvgEcrSQEQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""apoetjapon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""6cvgEcrSQEQ"",""views"":3,""author"":""apoetjapon"",""url"":""https://youtu.be/6cvgEcrSQEQ""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aポエット""],""voice_synth_vocalists"":[""重音テト"",""唄音ウタ""],""voice_synth_types"":{""重音テト"":""utau"",""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""Aポエット"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":121888},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
348608,翔,梦旅人小屋,"[""洛天依"",""乐正绫""]",,2019-08-28T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=HUkIVHBd9F8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":744613,""vocadb_url"":""https://vocadb.net/S/744613"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""HUkIVHBd9F8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""DreamTraveller Hut"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""HUkIVHBd9F8"",""views"":3,""author"":""DreamTraveller Hut"",""url"":""https://youtu.be/HUkIVHBd9F8""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""梦旅人小屋""],""voice_synth_vocalists"":[""洛天依"",""乐正绫""],""voice_synth_types"":{""洛天依"":""vocaloid"",""乐正绫"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""梦旅人小屋"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":105259},{""name"":""洛天依"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1778},{""name"":""乐正绫"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":23972},{""name"":""无视我233"",""artist_type"":null,""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":null}]}"
348609,Your KP Anagram,Telviel,"[""初音ミク""]",,2024-06-14T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=87dm56liB8w,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":641498,""vocadb_url"":""https://vocadb.net/S/641498"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""87dm56liB8w"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Telviel - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""87dm56liB8w"",""views"":3,""author"":""Telviel - Topic"",""url"":""https://youtu.be/87dm56liB8w""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Telviel""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Telviel"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99526},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
348610,Burning Inside,TheOfficial_Mr. Cloud,"[""SOLARIA""]",,2025-03-25T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=vutAgeiAYVw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":894342,""vocadb_url"":""https://vocadb.net/S/894342"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""vutAgeiAYVw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""TheOfficial_Mr. Cloud - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""vutAgeiAYVw"",""views"":3,""author"":""TheOfficial_Mr. Cloud - Topic"",""url"":""https://youtu.be/vutAgeiAYVw""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""TheOfficial_Mr. Cloud""],""voice_synth_vocalists"":[""SOLARIA""],""voice_synth_types"":{""SOLARIA"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""TheOfficial_Mr. Cloud"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118722},{""name"":""SOLARIA"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76317}]}"
348611,Rubik's Cube,TheOfficial_Mr. Cloud,"[""SAKURA""]",,2025-03-25T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,3.0,views,,,3,,,,,https://www.youtube.com/watch?v=8ubLsnR8UTM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":894359,""vocadb_url"":""https://vocadb.net/S/894359"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""8ubLsnR8UTM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""TheOfficial_Mr. Cloud - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":3,""official_youtube_pvs"":[{""video_id"":""8ubLsnR8UTM"",""views"":3,""author"":""TheOfficial_Mr. Cloud - Topic"",""url"":""https://youtu.be/8ubLsnR8UTM""}],""highest_individual_official_pv_views"":3,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""TheOfficial_Mr. Cloud""],""voice_synth_vocalists"":[""SAKURA""],""voice_synth_types"":{""SAKURA"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""TheOfficial_Mr. Cloud"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118722},{""name"":""SAKURA"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":130723}]}"
