rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
41,Goya No Machiawase,Hello Sleepwalkers,[],,2014-02-19,2014,"[""anime"",""j-pop"",""j-rock""]","[""und""]",,Noragami,538908,,,,spotify_popularity,65.0,score_0_100,,,,16.25,5s0AxcVJJD2YYPstMb61ro,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":20447,""mal_id"":20507,""anime_popularity_rank"":42,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/noragami"",""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
42,Shout Baby,Ryokuoushoku Shakai,[],Shout Baby,,2020,"[""j-pop""]","[""und""]",,My Hero Academia Season 4,532185,,,,spotify_popularity,62.0,score_0_100,,,,15.5,5K1m4aaPCxwnm9SKlWW1vh,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""ED"",""theme_sequence"":2,""selection_method"":""exact_title_artist"",""anilist_id"":104276,""mal_id"":38408,""anime_popularity_rank"":43,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/boku_no_hero_academia_4th_season"",""catalog_sources"":""spotify_600k_historical|spotify_114k""}"
43,Seven Deadly Sins,MAN WITH A MISSION,[],The World's On Fire,,2016,"[""anime"",""j-pop"",""j-rock""]","[""und""]",,The Seven Deadly Sins,528965,,,,spotify_popularity,56.0,score_0_100,,,,14.000000000000002,2s2fORtcrwKwsmC4jNc8mJ,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":2,""selection_method"":""exact_title_artist"",""anilist_id"":20789,""mal_id"":23755,""anime_popularity_rank"":44,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/nanatsu_no_taizai"",""catalog_sources"":""spotify_600k_historical|spotify_114k""}"
44,D-tecnoLife,UVERworld,[],Timeless,,2006,"[""anime"",""j-pop"",""j-rock""]","[""und""]",,Bleach,520350,,,,spotify_popularity,60.0,score_0_100,,,,15.0,3eyxh8xkW0X7k1FSHlAatt,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":2,""selection_method"":""exact_title_artist"",""anilist_id"":269,""mal_id"":269,""anime_popularity_rank"":45,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/bleach"",""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
45,fantastic dreamer,Machico,[],,,,[],"[""und""]",,KONOSUBA -God's blessing on this wonderful world!,517993,,,,anime_popularity_proxy,517993.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":21202,""mal_id"":30831,""anime_popularity_rank"":46,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kono_subarashii_sekai_ni_shukufuku_wo""}"
46,Homura,LiSA,[],,,,[],"[""und""]",,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,508076,,,,anime_popularity_proxy,508076.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":112151,""mal_id"":40456,""anime_popularity_rank"":47,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kimetsu_no_yaiba_movie_mugen_ressha_hen""}"
47,Let Me Hear,"Fear, and Loathing in Las Vegas",[],,2015-09-30,2015,"[""hard-rock"",""hardcore"",""j-pop"",""j-rock"",""metal"",""metalcore"",""trance""]","[""und""]",,Parasyte -the maxim-,500509,,,,spotify_popularity,65.0,score_0_100,,,,16.25,5sqkarfxe7UejHTlCtHCLS,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":20623,""mal_id"":22535,""anime_popularity_rank"":48,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kiseijuu_sei_no_kakuritsu"",""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
48,KISS OF DEATH(Produced by HYDE),Mika Nakashima,[],雪の華15周年記念ベスト盤 BIBLE,,,"[""j-pop""]","[""und""]",,DARLING in the FRANXX,500003,,,,spotify_popularity,60.0,score_0_100,,,,15.0,5KAI6nfg3wQRmtwJ0PPaEW,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist"",""anilist_id"":99423,""mal_id"":35849,""anime_popularity_rank"":49,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/darling_in_the_franxx"",""catalog_sources"":""spotify_114k""}"
49,COLORS,FLOW,[],Colors,2006-11-08,2003,"[""anime"",""j-pop""]","[""und""]",,Code Geass: Lelouch of the Rebellion,499854,,,,spotify_popularity,62.0,score_0_100,,,,15.5,6bPPyigCphBBQ9781j6eKM,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist"",""anilist_id"":1575,""mal_id"":1575,""anime_popularity_rank"":50,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/code_geass_hangyaku_no_lelouch"",""catalog_sources"":""spotify_114k|spotify_600k_historical|spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
50,Zankoku na Tenshi no Thesis,Youko Takahashi,[],,,,[],"[""und""]",,Neon Genesis Evangelion,494217,,,,anime_popularity_proxy,494217.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":30,""mal_id"":30,""anime_popularity_rank"":51,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/neon_genesis_evangelion""}"
51,SPECIALZ,King Gnu,[],SPECIALZ,9/1/2023,2023,[],"[""und""]",,JUJUTSU KAISEN Season 2,490864,,,,spotify_streams_snapshot,178413226.0,streams,178413226,Spotify,,57.009759701520466,,,JPU902303303,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-09-12,Metric snapshot/date label: 2024.,"{""theme_type"":""OP"",""theme_sequence"":2,""selection_method"":""exact_title_artist"",""anilist_id"":145064,""mal_id"":51009,""anime_popularity_rank"":52,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/jujutsu_kaisen_2nd_season"",""metric_snapshot_date"":""2024"",""streams_is_cumulative"":true,""catalog_sources"":""spotify_2024_crossplatform""}"
52,Zankyou Zanka,Aimer,[],,,,[],"[""und""]",,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,483677,,,,anime_popularity_proxy,483677.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":142329,""mal_id"":47778,""anime_popularity_rank"":53,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kimetsu_no_yaiba_yuukaku_hen""}"
53,MAYDAY (feat. Ryo from Crystal Lake),coldrain,"[""Ryo""]",THE SIDE EFFECTS,,,"[""hard-rock"",""hardcore"",""j-rock"",""metalcore""]","[""und""]",,Fire Force,483334,,,,spotify_popularity,61.0,score_0_100,,,,15.25,2wJJNgD6GrKoQ435VxTRv6,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":2,""selection_method"":""exact_title_artist"",""anilist_id"":105310,""mal_id"":38671,""anime_popularity_rank"":54,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/enen_no_shouboutai"",""catalog_sources"":""spotify_114k""}"
54,Day of the River/Ano hi no kawa,Joe Hisaishi,[],,,,[],"[""und""]",,Spirited Away,480154,,,,anime_popularity_proxy,480154.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":199,""mal_id"":199,""anime_popularity_rank"":55,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
55,Yuusha,YOASOBI,[],,,,[],"[""und""]",,Frieren: Beyond Journey’s End,479337,,,,anime_popularity_proxy,479337.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":154587,""mal_id"":52991,""anime_popularity_rank"":56,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/sousou_no_frieren""}"
56,BLOODY STREAM,Coda,[],,2013-01-30,2013,[],"[""und""]",,JoJo's Bizarre Adventure (TV),477951,,,,spotify_popularity,69.0,score_0_100,,,,17.25,3qzkfEqjbRJ2kWyT6uebt8,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":2,""selection_method"":""exact_title_artist"",""anilist_id"":14719,""mal_id"":14719,""anime_popularity_rank"":57,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/jojo_no_kimyou_na_bouken"",""catalog_sources"":""spotify_600k_historical""}"
57,Tank!,SEATBELTS,[],,1998-05-21,1998,[],"[""und""]",,Cowboy Bebop,467204,,,,spotify_popularity,62.0,score_0_100,,,,15.5,2Wi5ubKr8zSk8L3CLemyS4,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist_fuzzy_85.71428571428572"",""anilist_id"":1,""mal_id"":1,""anime_popularity_rank"":58,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250"",""catalog_sources"":""spotify_600k_historical""}"
58,Seijaku no Apostle,JAM Project,[],,,,[],"[""und""]",,One-Punch Man Season 2,467153,,,,anime_popularity_proxy,467153.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":97668,""mal_id"":34134,""anime_popularity_rank"":59,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/one_punch_man_2nd_season""}"
59,Flyers,BRADIO,[],,2015-06-03,2015,"[""j-pop""]","[""und""]",,Death Parade,467145,,,,spotify_popularity,64.0,score_0_100,,,,16.0,6VBQ4DF4fwPJNA96RbMQWT,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":20931,""mal_id"":28223,""anime_popularity_rank"":60,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/death_parade"",""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
60,Nameless Story,Takuma Terashima,[],,,,[],"[""und""]",,That Time I Got Reincarnated as a Slime,462387,,,,anime_popularity_proxy,462387.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":101280,""mal_id"":37430,""anime_popularity_rank"":61,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/tensei_shitara_slime_datta_ken""}"
61,CORE PRIDE,UVERworld,[],LIFE 6 SENSE,,2011,"[""anime"",""j-pop"",""j-rock""]","[""und""]",,Blue Exorcist,461178,,,,spotify_popularity,59.0,score_0_100,,,,14.75,55n4sFy8tjysBcCjQFwX3A,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist"",""anilist_id"":9919,""mal_id"":9919,""anime_popularity_rank"":62,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/ao_no_exorcist"",""catalog_sources"":""spotify_600k_historical|spotify_114k""}"
62,RISE,MADKID,[],CIRCUS,,,"[""anime"",""j-pop"",""j-rock""]","[""und""]",,The Rising of the Shield Hero,460498,,,,spotify_popularity,56.0,score_0_100,,,,14.000000000000002,1p8B91IjEd9fjOPOSsEN75,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist"",""anilist_id"":99263,""mal_id"":35790,""anime_popularity_rank"":63,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/tate_no_yuusha_no_nariagari"",""catalog_sources"":""spotify_114k""}"
63,Tabibito no Uta,Yuiko Oohara,[],,,,[],"[""und""]",,Mushoku Tensei: Jobless Reincarnation,457037,,,,anime_popularity_proxy,457037.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":108465,""mal_id"":39535,""anime_popularity_rank"":64,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/mushoku_tensei_isekai_ittara_honki_dasu""}"
64,Deal with the devil,Tia,[],,2017-08-23,2017,[],"[""und""]",,Kakegurui,456068,,,,spotify_popularity,68.0,score_0_100,,,,17.0,2qEIVphvwMEkE35CXxdWAT,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":98314,""mal_id"":34933,""anime_popularity_rank"":65,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/kakegurui"",""catalog_sources"":""spotify_600k_historical""}"
65,IGNITE,Eir Aoi,[],D'AZUR,,2012,"[""anime"",""j-rock""]","[""und""]",,Sword Art Online II,451622,,,,spotify_popularity,59.0,score_0_100,,,,14.75,5ivhfpfnoHhD8rUI2t3aJG,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""exact_title_artist"",""anilist_id"":20594,""mal_id"":21881,""anime_popularity_rank"":66,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/sword_art_online_ii"",""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
66,99.9,sajou no hana,"[""MOB CHOIR""]",,,,[],"[""und""]",,Mob Psycho 100 II,448921,,,,anime_popularity_proxy,448921.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":101338,""mal_id"":37510,""anime_popularity_rank"":67,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/mob_psycho_100_ii""}"
67,Caste Room,ZAQ,[],,,,[],"[""und""]",,Classroom of the Elite,447269,,,,anime_popularity_proxy,447269.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":98659,""mal_id"":35507,""anime_popularity_rank"":68,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/youkoso_jitsuryoku_shijou_shugi_no_kyoushitsu_e""}"
68,LEveL,TOMORROW X TOGETHER,"[""SawanoHiroyuki[nZk]""]",,,,[],"[""und""]",,Solo Leveling,445544,,,,anime_popularity_proxy,445544.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":151807,""mal_id"":52299,""anime_popularity_rank"":69,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/ore_dake_level_up_na_ken""}"
69,Cry Baby,OFFICIAL HIGE DANDISM,[],Cry Baby,2021-05-07,2021,"[""anime"",""anime rock"",""j-pop"",""j-rock"",""rock""]","[""und""]",,Tokyo Revengers,445478,,,,spotify_popularity,66.0,score_0_100,,,,16.5,7vBX6cVsCPFSx2C58hpZ4f,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":120120,""mal_id"":42249,""anime_popularity_rank"":70,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/tokyo_revengers"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m|spotify_114k""}"
70,"My Soul, Your Beats!",Lia,[],,,,[],"[""und""]",,Angel Beats!,443082,,,,anime_popularity_proxy,443082.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":6547,""mal_id"":6547,""anime_popularity_rank"":71,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/angel_beats""}"
71,The Rumbling,SiM,[],,,,"[""j-rock"",""metal"",""metalcore"",""rock""]","[""und""]",,Attack on Titan Final Season Part 2,440244,,,,spotify_chart_streams_snapshot,1089655.0,streams,1089655,Spotify,,36.3618682436897,6k0X05danQOXSBTVek5DU1,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""exact_title_artist"",""anilist_id"":131681,""mal_id"":48583,""anime_popularity_rank"":72,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/shingeki_no_kyojin_the_final_season_part_2"",""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_top10000_2023|spotify_114k""}"
72,Greatest Strength,Toft Willingham,"[""Chez"",""Jessica Gelinas""]",,,,[],"[""und""]",,JUJUTSU KAISEN 0,436047,,,,anime_popularity_proxy,436047.0,anilist_users,,,,,,,,https://anilist.co/,2026-09-12,"No trustworthy song-level listen/view count found; AniList anime popularity is explicitly a proxy, not song listens.","{""theme_type"":""OP"",""theme_sequence"":null,""selection_method"":""theme_order_fallback"",""anilist_id"":131573,""mal_id"":48561,""anime_popularity_rank"":73,""anime_popularity_source"":""anilist_users"",""theme_metadata_url"":""https://animethemes.moe/anime/jujutsu_kaisen_0""}"
